text,pred,label,prob,anger,disgust,fear,joy,neutral,sadness,surprise
"From the point of view of feeling, the actor’s craft is the type.",4,neutral,0.9523425102233887,0.003541894257068634,0.023387696593999863,0.0021114367991685867,0.0055626328103244305,0.9523425102233887,0.0053563849069178104,0.007697439286857843
All art is at once surface and symbol.,4,neutral,0.7530859708786011,0.025380685925483704,0.10492899268865585,0.02570568025112152,0.01825258508324623,0.7530859708786011,0.02083045430481434,0.05181565880775452
Those who go beneath the surface do so at their peril.,2,fear,0.5042856335639954,0.01791573315858841,0.02562722936272621,0.5042856335639954,0.007111282087862492,0.4225749671459198,0.019275421276688576,0.0032096877694129944
Those who read the symbol do so at their peril.,2,fear,0.5519036054611206,0.01633109711110592,0.016066843643784523,0.5519036054611206,0.006317725405097008,0.3882390856742859,0.017011545598506927,0.004130097106099129
"It is the spectator, and not life, that art really mirrors.",4,neutral,0.892983078956604,0.01189633272588253,0.06532862782478333,0.0041844891384243965,0.005292008630931377,0.892983078956604,0.006000195164233446,0.014315340667963028
"Diversity of opinion about a work of art shows that the work is new, complex, and vital.",4,neutral,0.8636851906776428,0.010933022946119308,0.0467202290892601,0.0060865567065775394,0.0271302480250597,0.8636851906776428,0.004401860758662224,0.04104294627904892
"When critics disagree, the artist is in accord with himself.",4,neutral,0.5557516813278198,0.19554051756858826,0.21519088745117188,0.004918212536722422,0.006009326316416264,0.5557516813278198,0.017326807603240013,0.005262543447315693
We can forgive a man for making a useful thing as long as he does not admire it.,4,neutral,0.3545178472995758,0.27634599804878235,0.31784698367118835,0.0019977500196546316,0.014659258536994457,0.3545178472995758,0.03191317990422249,0.002718996722251177
The only excuse for making a useless thing is that one admires it intensely.,1,disgust,0.6758397817611694,0.11688024550676346,0.6758397817611694,0.0021347978617995977,0.007264357525855303,0.18420760333538055,0.011016699485480785,0.0026564921718090773
All art is quite useless.,1,disgust,0.512244701385498,0.14782029390335083,0.512244701385498,0.014024987816810608,0.0039019016548991203,0.06727409362792969,0.24767649173736572,0.007057552225887775
OSCAR WILDE,4,neutral,0.8509588837623596,0.03068791888654232,0.021236198022961617,0.011012881994247437,0.0072512696497142315,0.8509588837623596,0.02590855583548546,0.05294432118535042
 CHAPTER I.,4,neutral,0.8527666926383972,0.024165425449609756,0.029834676533937454,0.032544609159231186,0.015241912566125393,0.8527666926383972,0.0176419485360384,0.027804680168628693
" The studio was filled with the rich odour of roses, and when the light summer wind stirred amidst the trees of the garden, there came through the open door the heavy scent of the lilac, or the more delicate perfume of the pink-flowering thorn.",1,disgust,0.7817070484161377,0.021227482706308365,0.7817070484161377,0.02139340713620186,0.04203682765364647,0.10456450283527374,0.021697580814361572,0.00737300980836153
"From the corner of the divan of Persian saddle-bags on which he was lying, smoking, as was his custom, innumerable cigarettes, Lord Henry Wotton could just catch the gleam of the honey-sweet and honey-coloured blossoms of a laburnum, whose tremulous branches seemed hardly able to bear the burden of a beauty so flamelike as theirs; and now and then the fantastic shadows of birds in flight flitted across the long tussore-silk curtains that were stretched in front of the huge window, producing a kind of momentary Japanese effect, and making him think of those pallid, jade-faced painters of Tokyo who, through the medium of an art that is necessarily immobile, seek to convey the sense of swiftness and motion.",2,fear,0.3567914068698883,0.023661242797970772,0.13156330585479736,0.3567914068698883,0.02964705228805542,0.269248902797699,0.09446339309215546,0.09462470561265945
"The sullen murmur of the bees shouldering their way through the long unmown grass, or circling with monotonous insistence round the dusty gilt horns of the straggling woodbine, seemed to make the stillness more oppressive.",1,disgust,0.4450805187225342,0.04762420058250427,0.4450805187225342,0.022263390943408012,0.005920973606407642,0.07972918450832367,0.3956865966320038,0.0036951759830117226
The dim roar of London was like the bourdon note of a distant organ.,2,fear,0.6240068078041077,0.07499362528324127,0.14360326528549194,0.6240068078041077,0.00266759330406785,0.0405014343559742,0.06930169463157654,0.044925507158041
"In the centre of the room, clamped to an upright easel, stood the full-length portrait of a young man of extraordinary personal beauty, and in front of it, some little distance away, was sitting the artist himself, Basil Hallward, whose sudden disappearance some years ago caused, at the time, such public excitement and gave rise to so many strange conjectures.",6,surprise,0.3962215483188629,0.009835166856646538,0.26154622435569763,0.12247137725353241,0.02847633883357048,0.17073214054107666,0.010717201977968216,0.3962215483188629
"As the painter looked at the gracious and comely form he had so skilfully mirrored in his art, a smile of pleasure passed across his face, and seemed about to linger there.",3,joy,0.894953727722168,0.00354370241984725,0.04057635739445686,0.0012179978657513857,0.894953727722168,0.05237504839897156,0.005344246979802847,0.001988935749977827
"But he suddenly started up, and closing his eyes, placed his fingers upon the lids, as though he sought to imprison within his brain some curious dream from which he feared he might awake.",2,fear,0.6433913707733154,0.010318400338292122,0.010830719023942947,0.6433913707733154,0.0019716511014848948,0.016132107004523277,0.003621733281761408,0.3137339651584625
"“It is your best work, Basil, the best thing you have ever done,” said Lord Henry languidly.",4,neutral,0.6761857867240906,0.007836945354938507,0.07508871704339981,0.011682840064167976,0.05718154087662697,0.6761857867240906,0.16754159331321716,0.004482577554881573
“You must certainly send it next year to the Grosvenor.,4,neutral,0.9601438641548157,0.007028274238109589,0.008669804781675339,0.007561437785625458,0.002576078288257122,0.9601438641548157,0.00606214115396142,0.007958391681313515
The Academy is too large and too vulgar.,1,disgust,0.98739093542099,0.004436722956597805,0.98739093542099,0.0012458343990147114,0.0004670912167057395,0.002670727903023362,0.0033340828958898783,0.00045466283336281776
"Whenever I have gone there, there have been either so many people that I have not been able to see the pictures, which was dreadful, or so many pictures that I have not been able to see the people, which was worse.",1,disgust,0.4919607639312744,0.012701104395091534,0.4919607639312744,0.47745487093925476,0.0008865960408002138,0.0025810380466282368,0.006395914126187563,0.008019817061722279
The Grosvenor is really the only place.”,4,neutral,0.7487243413925171,0.013921905308961868,0.04820524901151657,0.0398431196808815,0.008489576168358326,0.7487243413925171,0.08267392218112946,0.058141760528087616
"“I don’t think I shall send it anywhere,” he answered, tossing his head back in that odd way that used to make his friends laugh at him at Oxford.",4,neutral,0.4558458626270294,0.01718822307884693,0.43142643570899963,0.017101017758250237,0.010938654653728008,0.4558458626270294,0.008657820522785187,0.05884191393852234
"“No, I won’t send it anywhere.”",0,anger,0.3059403598308563,0.3059403598308563,0.08533517271280289,0.24180954694747925,0.0036545025650411844,0.2857588827610016,0.07292603701353073,0.0045755100436508656
"Lord Henry elevated his eyebrows and looked at him in amazement through the thin blue wreaths of smoke that curled up in such fanciful whorls from his heavy, opium-tainted cigarette.",1,disgust,0.43464648723602295,0.04628938063979149,0.43464648723602295,0.159018874168396,0.07719434797763824,0.12922270596027374,0.03171543404459953,0.12191282212734222
“Not send it anywhere?,6,surprise,0.47516992688179016,0.23669695854187012,0.15826620161533356,0.021039916202425957,0.0026950209867209196,0.05612042918801308,0.0500115230679512,0.47516992688179016
"My dear fellow, why?",6,surprise,0.8623897433280945,0.06725174188613892,0.02368749864399433,0.011697612702846527,0.0026642007287591696,0.021164869889616966,0.011144326068460941,0.8623897433280945
Have you any reason?,4,neutral,0.4748029112815857,0.3587375581264496,0.027096884325146675,0.02653052657842636,0.001721193897537887,0.4748029112815857,0.03628750145435333,0.07482340186834335
What odd chaps you painters are!,6,surprise,0.49013563990592957,0.035389743745326996,0.1632436066865921,0.006483613513410091,0.014074859209358692,0.2779849171638489,0.012687557376921177,0.49013563990592957
You do anything in the world to gain a reputation.,0,anger,0.6184015870094299,0.6184015870094299,0.2252456694841385,0.007664014585316181,0.006723743863403797,0.12942853569984436,0.006186339538544416,0.006350095849484205
"As soon as you have one, you seem to want to throw it away.",4,neutral,0.8250923156738281,0.04965079948306084,0.08607441931962967,0.01045452244579792,0.011580988764762878,0.8250923156738281,0.009427523240447044,0.0077194771729409695
"It is silly of you, for there is only one thing in the world worse than being talked about, and that is not being talked about.",1,disgust,0.8647347688674927,0.09679366648197174,0.8647347688674927,0.0018066156189888716,0.0010450271656736732,0.027790028601884842,0.004894269164651632,0.0029355084989219904
"A portrait like this would set you far above all the young men in England, and make the old men quite jealous, if old men are ever capable of any emotion.”",0,anger,0.4875980615615845,0.4875980615615845,0.1683981716632843,0.0059155430644750595,0.0025431078393012285,0.31851449608802795,0.007325411774218082,0.009705196134746075
"“I know you will laugh at me,” he replied, “but I really can’t exhibit it.",4,neutral,0.689869225025177,0.058303166180849075,0.12249340862035751,0.009212587028741837,0.0827084481716156,0.689869225025177,0.019421584904193878,0.017991602420806885
I have put too much of myself into it.”,4,neutral,0.35457825660705566,0.0671309232711792,0.24321205914020538,0.024623477831482887,0.010386848822236061,0.35457825660705566,0.29371798038482666,0.006350511685013771
Lord Henry stretched himself out on the divan and laughed.,3,joy,0.6214854717254639,0.012372394092381,0.1568436473608017,0.0014079333050176501,0.6214854717254639,0.18629232048988342,0.016774550080299377,0.004823754075914621
"“Yes, I knew you would; but it is quite true, all the same.”",4,neutral,0.8047664761543274,0.04734884575009346,0.0634872168302536,0.03296936675906181,0.0055166888050735,0.8047664761543274,0.015260872431099415,0.030650602653622627
“Too much of yourself in it!,0,anger,0.611182689666748,0.611182689666748,0.21658021211624146,0.059263069182634354,0.006708669476211071,0.027074234560132027,0.045822616666555405,0.03336847200989723
"Upon my word, Basil, I didn’t know you were so vain; and I really can’t see any resemblance between you, with your rugged strong face and your coal-black hair, and this young Adonis, who looks as if he was made out of ivory and rose-leaves.",6,surprise,0.5131380558013916,0.007699721027165651,0.13419115543365479,0.008543606847524643,0.006619662046432495,0.31365373730659485,0.016154039651155472,0.5131380558013916
"Why, my dear Basil, he is a Narcissus, and you—well, of course you have an intellectual expression and all that.",4,neutral,0.5404865741729736,0.07251547276973724,0.08518233895301819,0.04144059121608734,0.010463131591677666,0.5404865741729736,0.015157810412347317,0.23475410044193268
"But beauty, real beauty, ends where an intellectual expression begins.",4,neutral,0.8728489875793457,0.009089277125895023,0.05528172105550766,0.0067906430922448635,0.027120886370539665,0.8728489875793457,0.021132195368409157,0.0077362884767353535
"Intellect is in itself a mode of exaggeration, and destroys the harmony of any face.",1,disgust,0.41595587134361267,0.2201458215713501,0.41595587134361267,0.012453028932213783,0.0024390865582972765,0.32761868834495544,0.01007868628948927,0.011308809742331505
"The moment one sits down to think, one becomes all nose, or all forehead, or something horrid.",2,fear,0.5541983246803284,0.012050403282046318,0.3779192566871643,0.5541983246803284,0.0016129766590893269,0.030578145757317543,0.015619661659002304,0.008021242916584015
Look at the successful men in any of the learned professions.,4,neutral,0.8775712847709656,0.014303958043456078,0.01039152406156063,0.0011626705527305603,0.03897509351372719,0.8775712847709656,0.0021275528706610203,0.055467963218688965
How perfectly hideous they are!,1,disgust,0.959923267364502,0.006611756980419159,0.959923267364502,0.02030310407280922,0.0005394390318542719,0.004957429599016905,0.005253936164081097,0.0024111417587846518
"Except, of course, in the Church.",4,neutral,0.8226850628852844,0.023942777886986732,0.08775948733091354,0.014587712474167347,0.010612295009195805,0.8226850628852844,0.024573618546128273,0.015838995575904846
But then in the Church they don’t think.,4,neutral,0.44706061482429504,0.03911761939525604,0.11487209051847458,0.007303514983505011,0.0029241794254630804,0.44706061482429504,0.009729953482747078,0.3789919316768646
"A bishop keeps on saying at the age of eighty what he was told to say when he was a boy of eighteen, and as a natural consequence he always looks absolutely delightful.",3,joy,0.9619671106338501,0.0014855345943942666,0.0066584693267941475,0.00048283193609677255,0.9619671106338501,0.022791484370827675,0.003874687012284994,0.0027399566024541855
"Your mysterious young friend, whose name you have never told me, but whose picture really fascinates me, never thinks.",4,neutral,0.4124131500720978,0.02963385544717312,0.11536574363708496,0.02204735390841961,0.004718321841210127,0.4124131500720978,0.00998576357960701,0.405835896730423
I feel quite sure of that.,3,joy,0.6358293294906616,0.007680200506001711,0.01732867769896984,0.003031127853319049,0.6358293294906616,0.32417353987693787,0.005852296482771635,0.006104729138314724
"He is some brainless beautiful creature who should be always here in winter when we have no flowers to look at, and always here in summer when we want something to chill our intelligence.",4,neutral,0.5875927805900574,0.017198247835040092,0.2797680199146271,0.005304616875946522,0.06499095261096954,0.5875927805900574,0.03755564242601395,0.007589670363813639
"Don’t flatter yourself, Basil: you are not in the least like him.”",4,neutral,0.4124218821525574,0.2850589454174042,0.24331092834472656,0.033390022814273834,0.006624219007790089,0.4124218821525574,0.014550008811056614,0.004643949214369059
"“You don’t understand me, Harry,” answered the artist.",0,anger,0.534578800201416,0.534578800201416,0.26484280824661255,0.06827911734580994,0.0037758408579975367,0.06496540457010269,0.03683329373598099,0.026724757626652718
“Of course I am not like him.,1,disgust,0.3703994154930115,0.08343283087015152,0.3703994154930115,0.1418272852897644,0.0032473427709192038,0.18005681037902832,0.21773944795131683,0.0032969554886221886
I know that perfectly well.,4,neutral,0.9177773594856262,0.01925467699766159,0.02592248097062111,0.005771000403910875,0.010975884273648262,0.9177773594856262,0.014673538506031036,0.005625068210065365
"Indeed, I should be sorry to look like him.",5,sadness,0.8852138519287109,0.004053310491144657,0.03944374993443489,0.009372012689709663,0.0020250517409294844,0.0458642803132534,0.8852138519287109,0.01402777899056673
You shrug your shoulders?,0,anger,0.3720038831233978,0.3720038831233978,0.3434789478778839,0.004840313922613859,0.0054597496055066586,0.17953287065029144,0.00842696987092495,0.08625731617212296
I am telling you the truth.,4,neutral,0.7385194301605225,0.10217577964067459,0.04401679337024689,0.0400632880628109,0.05332499369978905,0.7385194301605225,0.018069639801979065,0.0038301439490169287
"There is a fatality about all physical and intellectual distinction, the sort of fatality that seems to dog through history the faltering steps of kings.",4,neutral,0.6306190490722656,0.006235170643776655,0.08553769439458847,0.21130871772766113,0.0033090587239712477,0.6306190490722656,0.046301230788230896,0.016689175739884377
It is better not to be different from one’s fellows.,1,disgust,0.7291965484619141,0.023548362776637077,0.7291965484619141,0.011816594749689102,0.0058387950994074345,0.1973961591720581,0.030130526050925255,0.0020729703828692436
The ugly and the stupid have the best of it in this world.,1,disgust,0.9093776941299438,0.06660095602273941,0.9093776941299438,0.0022977509070187807,0.0010427760425955057,0.00945824570953846,0.010637123137712479,0.0005854793125763535
They can sit at their ease and gape at the play.,4,neutral,0.7367873787879944,0.024747969582676888,0.1427832543849945,0.008382486179471016,0.06122896820306778,0.7367873787879944,0.023569438606500626,0.00250061578117311
"If they know nothing of victory, they are at least spared the knowledge of defeat.",4,neutral,0.898501455783844,0.0174801517277956,0.0318688228726387,0.002269476419314742,0.012293326668441296,0.898501455783844,0.03452968969941139,0.0030571382958441973
"They live as we all should live—undisturbed, indifferent, and without disquiet.",4,neutral,0.3134591281414032,0.23725801706314087,0.19508282840251923,0.01742199994623661,0.007187581155449152,0.3134591281414032,0.22706793248653412,0.002522498369216919
"They neither bring ruin upon others, nor ever receive it from alien hands.",1,disgust,0.3663318455219269,0.10968218743801117,0.3663318455219269,0.015448730438947678,0.004171457607299089,0.28558793663978577,0.21653419733047485,0.002243682974949479
"Your rank and wealth, Harry; my brains, such as they are—my art, whatever it may be worth; Dorian Gray’s good looks—we shall all suffer for what the gods have given us, suffer terribly.”",5,sadness,0.768653154373169,0.06781914830207825,0.0730293020606041,0.029695626348257065,0.00568925216794014,0.05097077041864395,0.768653154373169,0.004142746329307556
“Dorian Gray?,6,surprise,0.8810364603996277,0.009356731548905373,0.006060450803488493,0.0052051120437681675,0.002574486890807748,0.09306502342224121,0.002701779128983617,0.8810364603996277
"Is that his name?” asked Lord Henry, walking across the studio towards Basil Hallward.",4,neutral,0.46159598231315613,0.017310917377471924,0.019474411383271217,0.05648243799805641,0.0034812730737030506,0.46159598231315613,0.0037729735486209393,0.43788206577301025
"“Yes, that is his name.",4,neutral,0.957324743270874,0.007249257992953062,0.014388973824679852,0.0052969930693507195,0.0031655561178922653,0.957324743270874,0.005124006420373917,0.007450399454683065
I didn’t intend to tell it to you.”,0,anger,0.3265133500099182,0.3265133500099182,0.20993341505527496,0.09857704490423203,0.0035036965273320675,0.3117739260196686,0.03712162747979164,0.012576906941831112
“But why not?”,4,neutral,0.4887735843658447,0.23181897401809692,0.04837988689541817,0.07118311524391174,0.004550260491669178,0.4887735843658447,0.0088342959061265,0.1464599072933197
"“Oh, I can’t explain.",6,surprise,0.3469120264053345,0.07530037313699722,0.19080041348934174,0.07484673708677292,0.006686733104288578,0.12792839109897614,0.1775253564119339,0.3469120264053345
"When I like people immensely, I never tell their names to any one.",3,joy,0.467911034822464,0.044137101620435715,0.3536330759525299,0.0037786581087857485,0.467911034822464,0.112921342253685,0.013700575567781925,0.0039182319305837154
It is like surrendering a part of them.,4,neutral,0.6373388767242432,0.13014905154705048,0.18243645131587982,0.01272757537662983,0.013157105073332787,0.6373388767242432,0.01714601367712021,0.007044895552098751
I have grown to love secrecy.,4,neutral,0.705131471157074,0.07953454554080963,0.09884511679410934,0.029293661937117577,0.04626185819506645,0.705131471157074,0.037829697132110596,0.003103559138253331
It seems to be the one thing that can make modern life mysterious or marvellous to us.,2,fear,0.4959801733493805,0.004109099041670561,0.011720167472958565,0.4959801733493805,0.08500438928604126,0.3148196339607239,0.021370483562350273,0.06699609756469727
The commonest thing is delightful if one only hides it.,3,joy,0.7349910736083984,0.0040075089782476425,0.077213816344738,0.0016758264973759651,0.7349910736083984,0.16546259820461273,0.009994490072131157,0.006654734723269939
When I leave town now I never tell my people where I am going.,4,neutral,0.4454635977745056,0.08745207637548447,0.14519046247005463,0.25435787439346313,0.004102225881069899,0.4454635977745056,0.05011356994509697,0.013320159167051315
"If I did, I would lose all my pleasure.",0,anger,0.7955328226089478,0.7955328226089478,0.07889718562364578,0.030323578044772148,0.0013490159763023257,0.034171197563409805,0.05867914855480194,0.0010470866691321135
"It is a silly habit, I dare say, but somehow it seems to bring a great deal of romance into one’s life.",3,joy,0.6908205151557922,0.01972784660756588,0.05240370333194733,0.0025396831333637238,0.6908205151557922,0.20952573418617249,0.010643134824931622,0.014339444227516651
I suppose you think me awfully foolish about it?”,2,fear,0.33987677097320557,0.11569250375032425,0.2859300971031189,0.33987677097320557,0.005393861792981625,0.11141756176948547,0.07107426971197128,0.07061490416526794
"“Not at all,” answered Lord Henry, “not at all, my dear Basil.",4,neutral,0.6080277562141418,0.03348098322749138,0.18256066739559174,0.09089894592761993,0.00372637459076941,0.6080277562141418,0.05504322797060013,0.026262106373906136
"You seem to forget that I am married, and the one charm of marriage is that it makes a life of deception absolutely necessary for both parties.",4,neutral,0.9240608811378479,0.013018476776778698,0.02997705340385437,0.0052434527315199375,0.008900982327759266,0.9240608811378479,0.009054280817508698,0.009744835086166859
"I never know where my wife is, and my wife never knows what I am doing.",6,surprise,0.4042927920818329,0.04293055087327957,0.044348061084747314,0.07622864842414856,0.004955998156219721,0.26340553164482117,0.1638384610414505,0.4042927920818329
"When we meet—we do meet occasionally, when we dine out together, or go down to the Duke’s—we tell each other the most absurd stories with the most serious faces.",1,disgust,0.7327992916107178,0.18081684410572052,0.7327992916107178,0.025019027292728424,0.009996091015636921,0.02462705597281456,0.015204884111881256,0.011536810547113419
"My wife is very good at it—much better, in fact, than I am.",4,neutral,0.43725505471229553,0.08913733065128326,0.08273610472679138,0.009217170998454094,0.31249940395355225,0.43725505471229553,0.02013971097767353,0.04901528358459473
"She never gets confused over her dates, and I always do.",4,neutral,0.9396665096282959,0.016002902761101723,0.016222190111875534,0.007561031263321638,0.0018314736662432551,0.9396665096282959,0.010987994261085987,0.007727948948740959
"But when she does find me out, she makes no row at all.",4,neutral,0.48520559072494507,0.17212453484535217,0.30993178486824036,0.005603848025202751,0.0020309113897383213,0.48520559072494507,0.018024099990725517,0.007079305127263069
I sometimes wish she would; but she merely laughs at me.”,3,joy,0.37323760986328125,0.03648972511291504,0.07498639822006226,0.002348080975934863,0.37323760986328125,0.12222269922494888,0.3413417637348175,0.04937376081943512
"“I hate the way you talk about your married life, Harry,” said Basil Hallward, strolling towards the door that led into the garden.",1,disgust,0.669577956199646,0.2802771329879761,0.669577956199646,0.011682858690619469,0.002710354281589389,0.021189315244555473,0.010839891619980335,0.003722441615536809
"“I believe that you are really a very good husband, but that you are thoroughly ashamed of your own virtues.",1,disgust,0.7137376070022583,0.009878509677946568,0.7137376070022583,0.023393571376800537,0.003540006000548601,0.19897988438606262,0.03843396529555321,0.012036404572427273
You are an extraordinary fellow.,6,surprise,0.7738011479377747,0.007156319450587034,0.011845633387565613,0.007802670355886221,0.02130851149559021,0.17528513073921204,0.002800619462504983,0.7738011479377747
"You never say a moral thing, and you never do a wrong thing.",0,anger,0.42819473147392273,0.42819473147392273,0.33530527353286743,0.017044397071003914,0.002865344751626253,0.19959095120429993,0.015355025418102741,0.0016442761989310384
Your cynicism is simply a pose.”,1,disgust,0.3625054359436035,0.29568836092948914,0.3625054359436035,0.0024515283294022083,0.004002723842859268,0.2772170305252075,0.05269820988178253,0.005436663515865803
"“Being natural is simply a pose, and the most irritating pose I know,” cried Lord Henry, laughing; and the two young men went out into the garden together and ensconced themselves on a long bamboo seat that stood in the shade of a tall laurel bush.",4,neutral,0.35592228174209595,0.09742914885282516,0.22801578044891357,0.017270991578698158,0.25869783759117126,0.35592228174209595,0.029946744441986084,0.012717267498373985
The sunlight slipped over the polished leaves.,4,neutral,0.5690663456916809,0.06037447601556778,0.23601922392845154,0.012881474569439888,0.0404559001326561,0.5690663456916809,0.05245731398463249,0.028745342046022415
"In the grass, white daisies were tremulous.",2,fear,0.9883567690849304,0.0010399663588032126,0.0019134777830913663,0.9883567690849304,0.0012045965995639563,0.003922327887266874,0.001913012471050024,0.0016498379409313202
"After a pause, Lord Henry pulled out his watch.",4,neutral,0.7806069850921631,0.035270825028419495,0.07287204265594482,0.04657300189137459,0.003827601671218872,0.7806069850921631,0.01794164814054966,0.04290784150362015
"“I am afraid I must be going, Basil,” he murmured, “and before I go, I insist on your answering a question I put to you some time ago.”",2,fear,0.533953070640564,0.035226594656705856,0.13505205512046814,0.533953070640564,0.005668312311172485,0.25841519236564636,0.024825403466820717,0.006859378889203072
"“What is that?” said the painter, keeping his eyes fixed on the ground.",6,surprise,0.80338054895401,0.0784178301692009,0.0595749132335186,0.013453153893351555,0.002620868617668748,0.035499464720487595,0.007053269539028406,0.80338054895401
“You know quite well.”,4,neutral,0.9347710013389587,0.00907817855477333,0.019626261666417122,0.0059928554110229015,0.01911928877234459,0.9347710013389587,0.006625981070101261,0.004786542616784573
"“I do not, Harry.”",4,neutral,0.5884679555892944,0.07447311282157898,0.09682272374629974,0.1803826242685318,0.00461899908259511,0.5884679555892944,0.04834860563278198,0.006886024493724108
"“Well, I will tell you what it is.",4,neutral,0.9202449917793274,0.020848393440246582,0.031105592846870422,0.010302328504621983,0.006625892594456673,0.9202449917793274,0.007879744283854961,0.00299309054389596
I want you to explain to me why you won’t exhibit Dorian Gray’s picture.,4,neutral,0.8373562097549438,0.0667015090584755,0.016422195360064507,0.016400059685111046,0.004118960816413164,0.8373562097549438,0.04290379211306572,0.016097143292427063
