text,pred,label,prob,anger,disgust,fear,joy,neutral,sadness,surprise
"It
seems to me the most perfect, the most characteristic, the most
eminently quintessential of its author’s works; and for this contention
in such narrow space as is permitted to me, I propose here to show
cause._",4,neutral,0.33624210953712463,0.21440419554710388,0.045023009181022644,0.03577661141753197,0.31907397508621216,0.33624210953712463,0.03655955195426941,0.012920526787638664
"_In the first place, the book (it may be barely necessary to remind the
reader) was in its first shape written very early, somewhere about 1796,
when Miss Austen was barely twenty-one; though it was revised and
finished at Chawton some fifteen years later, and was not published till
1813, only four years before her death.",4,neutral,0.44195467233657837,0.03144897520542145,0.026711128652095795,0.06498874723911285,0.019364001229405403,0.44195467233657837,0.12682503461837769,0.288707435131073
"I do not know whether, in this
combination of the fresh and vigorous projection of youth, and the
critical revision of middle life, there may be traced the distinct
superiority in point of construction, which, as it seems to me, it
possesses over all the others.",4,neutral,0.8090716004371643,0.013632435351610184,0.04154703766107559,0.005969738122075796,0.013772942125797272,0.8090716004371643,0.013880081474781036,0.10212616622447968
"The plot, though not elaborate, is almost
regular enough for Fielding; hardly a character, hardly an incident
could be retrenched without loss to the story.",4,neutral,0.8151969909667969,0.008849824778735638,0.09410909563302994,0.006972638890147209,0.004087960813194513,0.8151969909667969,0.018014144152402878,0.05276932567358017
"The elopement of Lydia
and Wickham is not, like that of Crawford and Mrs. Rushworth, a_ coup de
théâtre; _it connects itself in the strictest way with the course of the
story earlier, and brings about the denouement with complete propriety.",4,neutral,0.691270112991333,0.04409109428524971,0.08058828860521317,0.022822152823209763,0.04044310748577118,0.691270112991333,0.02937379665672779,0.09141150861978531
"All the minor passages--the loves of Jane and Bingley, the advent of Mr.
Collins, the visit to Hunsford, the Derbyshire tour--fit in after the
same unostentatious, but masterly fashion.",4,neutral,0.4224168360233307,0.02587275207042694,0.4224168360233307,0.004381617531180382,0.33724525570869446,0.16647768020629883,0.019621364772319794,0.023984471336007118
"There is no attempt at the
hide-and-seek, in-and-out business, which in the transactions between
Frank Churchill and Jane Fairfax contributes no doubt a good deal to the
intrigue of_ Emma, _but contributes it in a fashion which I do not think
the best feature of that otherwise admirable book.",4,neutral,0.5809345245361328,0.08527196198701859,0.10112783312797546,0.010091573931276798,0.05840826779603958,0.5809345245361328,0.07606849074363708,0.08809728920459747
"Although Miss Austen
always liked something of the misunderstanding kind, which afforded her
opportunities for the display of the peculiar and incomparable talent to
be noticed presently, she has been satisfied here with the perfectly
natural occasions provided by the false account of Darcy’s conduct given
by Wickham, and by the awkwardness (arising with equal naturalness) from
the gradual transformation of Elizabeth’s own feelings from positive
aversion to actual love.",4,neutral,0.28548237681388855,0.01827273704111576,0.28548237681388855,0.014633198268711567,0.2607259750366211,0.18612073361873627,0.21274246275424957,0.02202248014509678
"I do not know whether the all-grasping hand of
the playwright has ever been laid upon_ Pride and Prejudice; _and I dare
say that, if it were, the situations would prove not startling or
garish enough for the footlights, the character-scheme too subtle and
delicate for pit and gallery.",2,fear,0.4670902490615845,0.4670902490615845,0.006851822137832642,0.39104998111724854,0.004406627733260393,0.016665801405906677,0.00813161302357912,0.10580380260944366
"But if the attempt were made, it would
certainly not be hampered by any of those loosenesses of construction,
which, sometimes disguised by the conveniences of which the novelist can
avail himself, appear at once on the stage._",4,neutral,0.7591373920440674,0.06017458438873291,0.02531980723142624,0.07495396584272385,0.02161337435245514,0.7591373920440674,0.03101581707596779,0.027784964069724083
"_I think, however, though the thought will doubtless seem heretical to
more than one school of critics, that construction is not the highest
merit, the choicest gift, of the novelist.",4,neutral,0.3154602348804474,0.02197987772524357,0.15528471767902374,0.03491603955626488,0.3154602348804474,0.29531365633010864,0.14604057371616364,0.0310048945248127
"It sets off his other gifts
and graces most advantageously to the critical eye; and the want of it
will sometimes mar those graces--appreciably, though not quite
consciously--to eyes by no means ultra-critical.",4,neutral,0.44374361634254456,0.11412363499403,0.03159420192241669,0.17091137170791626,0.03531096875667572,0.44374361634254456,0.1401413530111313,0.06417488306760788
"But a very badly-built
novel which excelled in pathetic or humorous character, or which
displayed consummate command of dialogue--perhaps the rarest of all
faculties--would be an infinitely better thing than a faultless plot
acted and told by puppets with pebbles in their mouths.",4,neutral,0.2890704870223999,0.2890704870223999,0.2100202590227127,0.011108890175819397,0.20774921774864197,0.21536391973495483,0.03408599644899368,0.03260127827525139
"And despite the
ability which Miss Austen has shown in working out the story, I for one
should put_ Pride and Prejudice _far lower if it did not contain what
seem to me the very masterpieces of Miss Austen’s humour and of her
faculty of character-creation--masterpieces who may indeed admit John
Thorpe, the Eltons, Mrs. Norris, and one or two others to their company,
but who, in one instance certainly, and perhaps in others, are still
superior to them._",4,neutral,0.4838992655277252,0.0384845994412899,0.05139970779418945,0.012051299214363098,0.2777160108089447,0.4838992655277252,0.09055536240339279,0.04589378461241722
"_The characteristics of Miss Austen’s humour are so subtle and delicate
that they are, perhaps, at all times easier to apprehend than to
express, and at any particular time likely to be differently
apprehended by different persons.",4,neutral,0.4555276036262512,0.03568704053759575,0.049416810274124146,0.1542530208826065,0.13056889176368713,0.4555276036262512,0.021424390375614166,0.1531221717596054
"To me this humour seems to possess a
greater affinity, on the whole, to that of Addison than to any other of
the numerous species of this great British genus.",3,joy,0.8852694630622864,0.005966969765722752,0.02033042348921299,0.0006772223277948797,0.8852694630622864,0.07065940648317337,0.009461676701903343,0.007634837180376053
"The differences of
scheme, of time, of subject, of literary convention, are, of course,
obvious enough; the difference of sex does not, perhaps, count for much,
for there was a distinctly feminine element in “Mr.",4,neutral,0.6850885152816772,0.01803756132721901,0.08563079684972763,0.02984844334423542,0.02165559120476246,0.6850885152816772,0.02053958550095558,0.13919952511787415
"Spectator,” and in
Jane Austen’s genius there was, though nothing mannish, much that was
masculine.",1,disgust,0.49435481429100037,0.007086459547281265,0.49435481429100037,0.055286481976509094,0.08370334655046463,0.2969604432582855,0.035242222249507904,0.027366194874048233
"But the likeness of quality consists in a great number of
common subdivisions of quality--demureness, extreme minuteness of touch,
avoidance of loud tones and glaring effects.",4,neutral,0.6813864707946777,0.06387220323085785,0.2050807625055313,0.010570250451564789,0.007625727914273739,0.6813864707946777,0.019509978592395782,0.011954592540860176
"Also there is in both a
certain not inhuman or unamiable cruelty.",1,disgust,0.8185786604881287,0.022650884464383125,0.8185786604881287,0.005673078820109367,0.0044754487462341785,0.13568279147148132,0.011048256419599056,0.0018910840153694153
"It is the custom with those
who judge grossly to contrast the good nature of Addison with the
savagery of Swift, the mildness of Miss Austen with the boisterousness
of Fielding and Smollett, even with the ferocious practical jokes that
her immediate predecessor, Miss Burney, allowed without very much
protest.",0,anger,0.4641626477241516,0.4641626477241516,0.04285578429698944,0.006200807169079781,0.40356287360191345,0.07384525239467621,0.0035356786102056503,0.005836937110871077
"Yet, both in Mr. Addison and in Miss Austen there is, though a
restrained and well-mannered, an insatiable and ruthless delight in
roasting and cutting up a fool.",0,anger,0.5094848871231079,0.5094848871231079,0.2619742751121521,0.006415423005819321,0.07137847691774368,0.13157391548156738,0.014390966854989529,0.004782131407409906
"A man in the early eighteenth century,
of course, could push this taste further than a lady in the early
nineteenth; and no doubt Miss Austen’s principles, as well as her heart,
would have shrunk from such things as the letter from the unfortunate
husband in the_ Spectator, _who describes, with all the gusto and all the
innocence in the world, how his wife and his friend induce him to play
at blind-man’s-buff.",4,neutral,0.47056475281715393,0.0396578349173069,0.08700302988290787,0.01650589145720005,0.011077345348894596,0.47056475281715393,0.24600724875926971,0.1291838437318802
"But another_ Spectator _letter--that of the damsel
of fourteen who wishes to marry Mr. Shapely, and assures her selected
Mentor that “he admires your_ Spectators _mightily”--might have been
written by a rather more ladylike and intelligent Lydia Bennet in the
days of Lydia’s great-grandmother; while, on the other hand, some (I
think unreasonably) have found “cynicism” in touches of Miss Austen’s
own, such as her satire of Mrs. Musgrove’s self-deceiving regrets over
her son.",4,neutral,0.350486695766449,0.07446282356977463,0.04933663457632065,0.021221542730927467,0.05355621874332428,0.350486695766449,0.283617228269577,0.16731882095336914
"But this word “cynical” is one of the most misused in the
English language, especially when, by a glaring and gratuitous
falsification of its original sense, it is applied, not to rough and
snarling invective, but to gentle and oblique satire.",1,disgust,0.6657220721244812,0.039359237998723984,0.6657220721244812,0.00208122911863029,0.026680441573262215,0.24507884681224823,0.018885783851146698,0.002192419720813632
"If cynicism means
the perception of “the other side,” the sense of “the accepted hells
beneath,” the consciousness that motives are nearly always mixed, and
that to seem is not identical with to be--if this be cynicism, then
every man and woman who is not a fool, who does not care to live in a
fool’s paradise, who has knowledge of nature and the world and life, is
a cynic.",4,neutral,0.48144087195396423,0.20270031690597534,0.19569264352321625,0.007627937942743301,0.011818434111773968,0.48144087195396423,0.0849199891090393,0.015799853950738907
And in that sense Miss Austen certainly was one.,4,neutral,0.9649429321289062,0.002688371343538165,0.005407411605119705,0.0011032911716029048,0.007104424759745598,0.9649429321289062,0.0052183521911501884,0.013535285368561745
"She may even
have been one in the further sense that, like her own Mr. Bennet, she
took an epicurean delight in dissecting, in displaying, in setting at
work her fools and her mean persons.",1,disgust,0.45492127537727356,0.3976718485355377,0.09975264966487885,0.003088193479925394,0.45492127537727356,0.031171731650829315,0.00822553038597107,0.005168842617422342
"I think she did take this delight,
and I do not think at all the worse of her for it as a woman, while she
was immensely the better for it as an artist._",3,joy,0.4109947681427002,0.06417416036128998,0.15084172785282135,0.005706042516976595,0.4109947681427002,0.34747403860092163,0.011146411299705505,0.009662880562245846
"_In respect of her art generally, Mr. Goldwin Smith has truly observed
that “metaphor has been exhausted in depicting the perfection of it,
combined with the narrowness of her field;” and he has justly added that
we need not go beyond her own comparison to the art of a miniature
painter.",4,neutral,0.6157339811325073,0.04416395351290703,0.06926679611206055,0.029019085690379143,0.013803563080728054,0.6157339811325073,0.12877385318279266,0.09923876076936722
"To make this latter observation quite exact we must not use the
term miniature in its restricted sense, and must think rather of Memling
at one end of the history of painting and Meissonier at the other, than
of Cosway or any of his kind.",4,neutral,0.6324288845062256,0.019222795963287354,0.062418073415756226,0.009140867739915848,0.005702410824596882,0.6324288845062256,0.014804105274379253,0.25628286600112915
"And I am not so certain that I should
myself use the word “narrow” in connection with her.",2,fear,0.8453205823898315,0.020388759672641754,0.030447499826550484,0.8453205823898315,0.0031929027754813433,0.08307293057441711,0.012985026463866234,0.004592302720993757
"If her world is a
microcosm, the cosmic quality of it is at least as eminent as the
littleness.",4,neutral,0.9034444093704224,0.008960401639342308,0.038733549416065216,0.009982993826270103,0.005471366923302412,0.9034444093704224,0.004935803357511759,0.028471386060118675
"She does not touch what she did not feel herself called to
paint; I am not so sure that she could not have painted what she did not
feel herself called to touch.",1,disgust,0.35477113723754883,0.039150793105363846,0.35477113723754883,0.24262672662734985,0.004698044620454311,0.2140745222568512,0.12111787497997284,0.02356099709868431
"It is at least remarkable that in two very
short periods of writing--one of about three years, and another of not
much more than five--she executed six capital works, and has not left a
single failure.",4,neutral,0.46690917015075684,0.018223755061626434,0.016848281025886536,0.010602847672998905,0.007048219908028841,0.3536461293697357,0.1267215758562088,0.46690917015075684
"It is possible that the romantic paste in her
composition was defective: we must always remember that hardly
anybody born in her decade--that of the eighteenth-century
seventies--independently exhibited the full romantic quality.",4,neutral,0.5711363554000854,0.05476784333586693,0.09644925594329834,0.033281464129686356,0.022949524223804474,0.5711363554000854,0.11791771650314331,0.10349789261817932
"Even Scott
required hill and mountain and ballad, even Coleridge metaphysics and
German to enable them to chip the classical shell.",4,neutral,0.9317935109138489,0.007957588881254196,0.007742004469037056,0.013376659713685513,0.006346884183585644,0.9317935109138489,0.007664716336876154,0.02511858381330967
"Miss Austen was an
English girl, brought up in a country retirement, at the time when
ladies went back into the house if there was a white frost which might
pierce their kid shoes, when a sudden cold was the subject of the
gravest fears, when their studies, their ways, their conduct were
subject to all those fantastic limits and restrictions against which
Mary Wollstonecraft protested with better general sense than particular
taste or judgment.",2,fear,0.49669113755226135,0.302008718252182,0.14494962990283966,0.49669113755226135,0.0026319772005081177,0.03087645210325718,0.015050329267978668,0.00779176689684391
"Miss Austen, too, drew back when the white frost
touched her shoes; but I think she would have made a pretty good journey
even in a black one._",4,neutral,0.5154774188995361,0.14192767441272736,0.21491070091724396,0.03632548078894615,0.014761602506041527,0.5154774188995361,0.06679932028055191,0.009797876700758934
"_For if her knowledge was not very extended, she knew two things which
only genius knows.",4,neutral,0.8638514280319214,0.013412737287580967,0.018418006598949432,0.004955834709107876,0.006237660069018602,0.8638514280319214,0.010780340991914272,0.08234399557113647
"The one was humanity, and the other was art.",4,neutral,0.8946802616119385,0.01655564270913601,0.06530962139368057,0.00231417384929955,0.006522336974740028,0.8946802616119385,0.005190255586057901,0.009427666664123535
"On the
first head she could not make a mistake; her men, though limited, are
true, and her women are, in the old sense, “absolute.” As to art, if she
has never tried idealism, her realism is real to a degree which makes
the false realism of our own day look merely dead-alive.",4,neutral,0.5380094647407532,0.03826797381043434,0.08826558291912079,0.05333205312490463,0.008398756384849548,0.5380094647407532,0.2678464353084564,0.005879727192223072
"Take almost any
Frenchman, except the late M. de Maupassant, and watch him laboriously
piling up strokes in the hope of giving a complete impression.",4,neutral,0.8282574415206909,0.032253559678792953,0.07198242098093033,0.018146878108382225,0.0349162258207798,0.8282574415206909,0.009569223038852215,0.0048743425868451595
"You get
none; you are lucky if, discarding two-thirds of what he gives, you can
shape a real impression out of the rest.",4,neutral,0.9205043911933899,0.007061979733407497,0.0035474374890327454,0.0010920667555183172,0.021482080221176147,0.9205043911933899,0.002715727314352989,0.04359622299671173
"But with Miss Austen the
myriad, trivial, unforced strokes build up the picture like magic.",4,neutral,0.541831910610199,0.03420991823077202,0.03306150063872337,0.06435102969408035,0.11559593677520752,0.541831910610199,0.039696406573057175,0.1712532639503479
Nothing is false; nothing is superfluous.,4,neutral,0.3866460919380188,0.244052454829216,0.3041209280490875,0.025691429153084755,0.010381958447396755,0.3866460919380188,0.024476878345012665,0.004630313254892826
"When (to take the present book
only) Mr. Collins changed his mind from Jane to Elizabeth “while Mrs.
Bennet was stirring the fire” (and we know_ how _Mrs.",4,neutral,0.3001275956630707,0.15347430109977722,0.24840784072875977,0.018922194838523865,0.011564849875867367,0.3001275956630707,0.0820392444729805,0.18546397984027863
"Bennet would have
stirred the fire), when Mr. Darcy “brought his coffee-cup back_
himself,” _the touch in each case is like that of Swift--“taller by the
breadth of my nail”--which impressed the half-reluctant Thackeray with
just and outspoken admiration.",4,neutral,0.3199327290058136,0.13318315148353577,0.07082747668027878,0.06100647151470184,0.028538910672068596,0.31349459290504456,0.07301667332649231,0.3199327290058136
"Indeed, fantastic as it may seem, I
should put Miss Austen as near to Swift in some ways, as I have put her
to Addison in others._",3,joy,0.42355793714523315,0.051145851612091064,0.02651233784854412,0.15794254839420319,0.42355793714523315,0.21937519311904907,0.023702381178736687,0.09776382893323898
"_This Swiftian quality appears in the present novel as it appears
nowhere else in the character of the immortal, the ineffable Mr.
Collins.",4,neutral,0.5749174356460571,0.06975746899843216,0.12354493141174316,0.048592567443847656,0.03879588097333908,0.5749174356460571,0.036370713263750076,0.10802099108695984
"Mr. Collins is really_ great; _far greater than anything Addison
ever did, almost great enough for Fielding or for Swift himself.",3,joy,0.532534658908844,0.011143880896270275,0.0022342477459460497,0.003385028336197138,0.532534658908844,0.12937331199645996,0.011038231663405895,0.31029069423675537
"It has
been said that no one ever was like him.",4,neutral,0.8172568082809448,0.0210844948887825,0.06069876626133919,0.011512111872434616,0.006602343637496233,0.8172568082809448,0.05537167564034462,0.02747384086251259
"But in the first place,_ he
_was like him; he is there--alive, imperishable, more real than hundreds
of prime ministers and archbishops, of “metals, semi-metals, and
distinguished philosophers.” In the second place, it is rash, I think,
to conclude that an actual Mr. Collins was impossible or non-existent at
the end of the eighteenth century.",1,disgust,0.271147221326828,0.1518602818250656,0.271147221326828,0.262546569108963,0.018536796793341637,0.17608173191547394,0.07466641813516617,0.04516094550490379
"It is very interesting that we
possess, in this same gallery, what may be called a spoiled first
draught, or an unsuccessful study of him, in John Dashwood.",4,neutral,0.5051041841506958,0.006164508871734142,0.012731869705021381,0.0022695399820804596,0.014318781904876232,0.5051041841506958,0.01584063470363617,0.44357043504714966
"The
formality, the under-breeding, the meanness, are there; but the portrait
is only half alive, and is felt to be even a little unnatural.",1,disgust,0.8827728629112244,0.00388328917324543,0.8827728629112244,0.018569421023130417,0.000987500068731606,0.03216085210442543,0.05425266548991203,0.007373420055955648
"Mr.
Collins is perfectly natural, and perfectly alive.",4,neutral,0.8848052024841309,0.004802314564585686,0.03509048372507095,0.0025356293190270662,0.04397392272949219,0.8848052024841309,0.01480854395776987,0.013983937911689281
"In fact, for all the
“miniature,” there is something gigantic in the way in which a certain
side, and more than one, of humanity, and especially eighteenth-century
humanity, its Philistinism, its well-meaning but hide-bound morality,
its formal pettiness, its grovelling respect for rank, its materialism,
its selfishness, receives exhibition.",4,neutral,0.38766154646873474,0.2744944393634796,0.14869467914104462,0.011717159301042557,0.094230055809021,0.38766154646873474,0.04005999490618706,0.04314223304390907
"I will not admit that one speech
or one action of this inestimable man is incapable of being reconciled
with reality, and I should not wonder if many of these words and actions
are historically true._",6,surprise,0.48898354172706604,0.08063922077417374,0.024584423750638962,0.013744370080530643,0.008093821816146374,0.3739919364452362,0.009962678886950016,0.48898354172706604
"_But the greatness of Mr. Collins could not have been so satisfactorily
exhibited if his creatress had not adjusted so artfully to him the
figures of Mr. Bennet and of Lady Catherine de Bourgh.",4,neutral,0.3443094491958618,0.06955382227897644,0.11779474467039108,0.0422084666788578,0.1419259011745453,0.3443094491958618,0.20559173822402954,0.07861588150262833
"The latter, like
Mr. Collins himself, has been charged with exaggeration.",0,anger,0.3570100665092468,0.3570100665092468,0.20992672443389893,0.01868710108101368,0.003395638894289732,0.25138869881629944,0.15416760742664337,0.005424092058092356
"There is,
perhaps, a very faint shade of colour for the charge; but it seems to me
very faint indeed.",1,disgust,0.3943411111831665,0.011787787079811096,0.3943411111831665,0.17259906232357025,0.003909343853592873,0.2938357889652252,0.029172366484999657,0.09435457736253738
"Even now I do not think that it would be impossible
to find persons, especially female persons, not necessarily of noble
birth, as overbearing, as self-centred, as neglectful of good manners,
as Lady Catherine.",4,neutral,0.40207964181900024,0.045551568269729614,0.34323784708976746,0.010653521865606308,0.07962662726640701,0.40207964181900024,0.1108909323811531,0.007959959097206593
"A hundred years ago, an earl’s daughter, the Lady
Powerful (if not exactly Bountiful) of an out-of-the-way country parish,
rich, long out of marital authority, and so forth, had opportunities of
developing these agreeable characteristics which seldom present
themselves now.",4,neutral,0.4366551637649536,0.045089900493621826,0.06304868310689926,0.11217865347862244,0.1806069314479828,0.4366551637649536,0.03618866950273514,0.12623198330402374
"As for Mr. Bennet, Miss Austen, and Mr. Darcy, and even
Miss Elizabeth herself, were, I am inclined to think, rather hard on him
for the “impropriety” of his conduct.",1,disgust,0.4147028625011444,0.1562209129333496,0.4147028625011444,0.020224062725901604,0.024007996544241905,0.17807529866695404,0.1958688199520111,0.010900056920945644
"His wife was evidently, and must
always have been, a quite irreclaimable fool; and unless he had shot her
or himself there was no way out of it for a man of sense and spirit but
the ironic.",4,neutral,0.2896459102630615,0.23393389582633972,0.13834212720394135,0.027136115357279778,0.021119870245456696,0.22268711030483246,0.06713500618934631,0.2896459102630615
"From no other point of view is he open to any reproach,
except for an excusable and not unnatural helplessness at the crisis of
the elopement, and his utterances are the most acutely delightful in the
consciously humorous kind--in the kind that we laugh with, not at--that
even Miss Austen has put into the mouth of any of her characters.",1,disgust,0.3918461799621582,0.03254655376076698,0.3918461799621582,0.0274778064340353,0.33074745535850525,0.15161028504371643,0.0483107827603817,0.017461000010371208
"It is
difficult to know whether he is most agreeable when talking to his wife,
or when putting Mr. Collins through his paces; but the general sense of
the world has probably been right in preferring to the first rank his
consolation to the former when she maunders over the entail, “My dear,
do not give way to such gloomy thoughts.",5,sadness,0.5146899819374084,0.006264179479330778,0.0947064757347107,0.015628021210432053,0.016008498147130013,0.3479825258255005,0.5146899819374084,0.0047202883288264275
Let us hope for better things.,4,neutral,0.8772519826889038,0.009231629781425,0.008699072524905205,0.004474641755223274,0.06577328592538834,0.8772519826889038,0.030408518388867378,0.004160856828093529
"Let us flatter ourselves that_ I _may be the survivor;” and his inquiry
to his colossal cousin as to the compliments which Mr. Collins has just
related as made by himself to Lady Catherine, “May I ask whether these
pleasing attentions proceed from the impulse of the moment, or are the
result of previous study?” These are the things which give Miss Austen’s
readers the pleasant shocks, the delightful thrills, which are felt by
the readers of Swift, of Fielding, and we may here add, of Thackeray, as
they are felt by the readers of no other English author of fiction
outside of these four._",4,neutral,0.4565725326538086,0.09913791716098785,0.06812664866447449,0.045510560274124146,0.26403480768203735,0.4565725326538086,0.029496144503355026,0.03712131828069687
"_The goodness of the minor characters in_ Pride and Prejudice _has been
already alluded to, and it makes a detailed dwelling on their beauties
difficult in any space, and impossible in this.",4,neutral,0.36619338393211365,0.05735497176647186,0.07770673930644989,0.04880119487643242,0.15897800028324127,0.36619338393211365,0.11946136504411697,0.17150428891181946
"Mrs. Bennet we have
glanced at, and it is not easy to say whether she is more exquisitely
amusing or more horribly true.",2,fear,0.7097083926200867,0.029993847012519836,0.20015136897563934,0.7097083926200867,0.002531220205128193,0.01433617528527975,0.0183609277009964,0.024917935952544212
"Much the same may be said of Kitty and
Lydia; but it is not every author, even of genius, who would have
differentiated with such unerring skill the effects of folly and
vulgarity of intellect and disposition working upon the common
weaknesses of woman at such different ages.",4,neutral,0.5091593265533447,0.059620946645736694,0.29569345712661743,0.01345556415617466,0.00477262306958437,0.5091593265533447,0.08718609809875488,0.030111996456980705
"With Mary, Miss Austen has
taken rather less pains, though she has been even more unkind to her;
not merely in the text, but, as we learn from those interesting
traditional appendices which Mr. Austen Leigh has given us, in dooming
her privately to marry “one of Mr. Philips’s clerks.” The habits of
first copying and then retailing moral sentiments, of playing and
singing too long in public, are, no doubt, grievous and criminal; but
perhaps poor Mary was rather the scapegoat of the sins of blue stockings
in that Fordyce-belectured generation.",5,sadness,0.35574275255203247,0.19527120888233185,0.24950015544891357,0.013362124562263489,0.007381145842373371,0.16762317717075348,0.35574275255203247,0.011119440197944641
"It is at any rate difficult not
to extend to her a share of the respect and affection (affection and
respect of a peculiar kind; doubtless), with which one regards Mr.
Collins, when she draws the moral of Lydia’s fall.",4,neutral,0.5105337500572205,0.06139335781335831,0.3458990454673767,0.00967999268323183,0.02719566971063614,0.5105337500572205,0.038794077932834625,0.006504115182906389
"I sometimes wish
that the exigencies of the story had permitted Miss Austen to unite
these personages, and thus at once achieve a notable mating and soothe
poor Mrs. Bennet’s anguish over the entail._",5,sadness,0.8742414116859436,0.004462546668946743,0.0069893100298941135,0.0325712114572525,0.011562755331397057,0.06238503009080887,0.8742414116859436,0.0077876984141767025
"_The Bingleys and the Gardiners and the Lucases, Miss Darcy and Miss de
Bourgh, Jane, Wickham, and the rest, must pass without special comment,
further than the remark that Charlotte Lucas (her egregious papa, though
delightful, is just a little on the thither side of the line between
comedy and farce) is a wonderfully clever study in drab of one kind, and
that Wickham (though something of Miss Austen’s hesitation of touch in
dealing with young men appears) is a not much less notable sketch in
drab of another.",4,neutral,0.32047709822654724,0.015915609896183014,0.02473577857017517,0.27397099137306213,0.10437551885843277,0.32047709822654724,0.20332926511764526,0.05719582736492157
"Only genius could have made Charlotte what she is, yet
not disagreeable; Wickham what he is, without investing him either with
a cheap Don Juanish attractiveness or a disgusting rascality.",1,disgust,0.561179518699646,0.025691945105791092,0.561179518699646,0.016234837472438812,0.008355340920388699,0.32072338461875916,0.05019187927246094,0.017623091116547585
"But the
hero and the heroine are not tints to be dismissed._",4,neutral,0.45941367745399475,0.1823052167892456,0.17443040013313293,0.01687377505004406,0.008403207175433636,0.45941367745399475,0.1527460515499115,0.005827741697430611
"_Darcy has always seemed to me by far the best and most interesting of
Miss Austen’s heroes; the only possible competitor being Henry Tilney,
whose part is so slight and simple that it hardly enters into
comparison.",4,neutral,0.4921284317970276,0.01161496527493,0.018138406798243523,0.006285510957241058,0.07328540831804276,0.4921284317970276,0.015009293332695961,0.3835379183292389
"It has sometimes, I believe, been urged that his pride is
unnatural at first in its expression and later in its yielding, while
his falling in love at all is not extremely probable.",4,neutral,0.53826904296875,0.025511646643280983,0.06659024953842163,0.17417199909687042,0.01844213716685772,0.53826904296875,0.07938676327466965,0.0976281389594078
